Date,Open,High,Low,Close,Adj Close,Volume,Change,trix,buy_signal,sell_signal,rf,rf_loan,VaR,kelly,kelly_ratio,portfolio,equity,cash
04/08/2009,816.760009765625,828.4199829101562,814.8400268554688,825.1599731445312,825.1599731445312,5938460000,0.011783441230339475,0.3552859022341193,False,False,8.74411601670122e-05,0.00020568335919102232,-0.05026398151360678,-2.2584400853602546,0.0,1.00570338768957,0.0,1.00570338768957
04/09/2009,829.2899780273438,856.9099731445312,829.2899780273438,856.5599975585938,856.5599975585938,7600710000,0.0380532568665477,0.42329977010131925,False,False,8.978878609111618e-05,0.0002080309851151263,-0.05026398151360678,-2.0058160095537745,0.0,1.0057936885759184,0.0,1.0057936885759184
04/13/2009,855.3300170898438,864.3099975585938,845.3499755859375,858.72998046875,858.72998046875,6434890000,0.0025333694269418228,0.5125743079535872,False,False,8.783252645860884e-05,0.00020607472548261896,-0.05026398151360678,-1.9853419071405836,0.0,1.0058820299766822,0.0,1.0058820299766822
04/14/2009,856.8800048828125,856.8800048828125,840.25,841.5,841.5,7569840000,-0.02006449158715151,0.4871633567513323,False,False,8.783252645860884e-05,0.00020607472548261896,-0.05026398151360678,-2.1334909012825807,0.0,1.0059703791366943,0.0,1.0059703791366943
04/15/2009,839.4400024414062,852.9299926757812,835.5800170898438,852.0599975585938,852.0599975585938,6241100000,0.012549016706588034,0.4638902458016287,False,False,8.783252645860884e-05,0.00020607472548261896,-0.05026398151360678,-2.076347930170718,0.0,1.0060587360566364,0.0,1.0060587360566364
04/16/2009,854.5399780273438,870.3499755859375,847.0399780273438,865.2999877929688,865.2999877929688,6598670000,0.015538800404093056,0.4887615935897988,False,False,9.017992370452532e-05,0.00020842212272853544,-0.05026398151360678,-2.0472746419196377,0.0,1.0061494623566962,0.0,1.0061494623566962
04/17/2009,865.1799926757812,875.6300048828125,860.8699951171875,869.5999755859375,869.5999755859375,7352010000,0.004969360746134077,0.5214566427109855,False,False,9.447992534150629e-05,0.0002127221243655164,-0.05026398151360678,-2.033470956535424,0.0,1.0062445232827821,0.0,1.0062445232827821
04/20/2009,868.27001953125,868.27001953125,832.3900146484375,832.3900146484375,832.3900146484375,6973960000,-0.04278974468970964,0.36361736269365486,False,False,9.330765410231479e-05,0.0002115498531263249,-0.05026398151360678,-2.1814668600308744,0.0,1.006338413598703,0.0,1.006338413598703
04/21/2009,831.25,850.0900268554688,826.8300170898438,850.0800170898438,850.0800170898438,7436490000,0.021252059887909347,0.2560541048488117,False,False,9.565185453208613e-05,0.00021389405355609625,-0.05026398151360678,-2.2246485349801643,0.0,1.0064346717342507,0.0,1.0064346717342507
04/22/2009,847.260009765625,861.780029296875,840.5700073242188,843.5499877929688,843.5499877929688,7327860000,-0.007681664273476052,0.1530890709736759,False,False,9.565185453208613e-05,0.00021389405355609625,-0.05026398151360678,-2.2853488121322427,0.0,1.0065309390770676,0.0,1.0065309390770676
04/23/2009,844.6199951171875,852.8699951171875,835.4500122070312,851.9199829101562,851.9199829101562,6563100000,0.009922346320087705,0.1092541686237967,False,False,9.057102323084543e-05,0.00020881322225485555,-0.05026398151360678,-2.2022446218351006,0.0,1.0066221016141332,0.0,1.0066221016141332
04/24/2009,853.9099731445312,871.7999877929688,853.9099731445312,866.22998046875,866.22998046875,7114440000,0.016797349335216705,0.15274725579571408,False,False,9.096208467762601e-05,0.00020920428370163613,-0.05026398151360678,-2.1465775760057983,0.0,1.0067136660589786,0.0,1.0067136660589786
04/27/2009,862.8200073242188,868.8300170898438,854.6500244140625,857.510009765625,857.510009765625,5613460000,-0.0100665768903615,0.1668300231455782,False,False,8.900639657349885e-05,0.00020724859559750897,-0.05026398151360678,-2.1636767828188352,0.0,1.0068032700147758,0.0,1.0068032700147758
04/28/2009,854.47998046875,864.47998046875,847.1199951171875,855.1599731445312,855.1599731445312,6328000000,-0.0027405354973477625,0.15207853306299632,False,False,9.17440933618785e-05,0.00020998629238588862,-0.05026398151360678,-2.1790016691408294,0.0,1.006895638267977,0.0,1.006895638267977
04/29/2009,856.8499755859375,882.0599975585938,856.8499755859375,873.6400146484375,873.6400146484375,6101620000,0.021610040324914648,0.2074522059977028,False,False,9.330765410231479e-05,0.0002115498531263249,-0.05026398151360678,-2.1061970201952582,0.0,1.0069895893379097,0.0,1.0069895893379097
04/30/2009,876.5900268554688,888.7000122070312,868.510009765625,872.8099975585938,872.8099975585938,6862540000,-0.0009500676204463598,0.25756739580970367,False,False,9.799468756721552e-05,0.00021623688659122564,-0.05026398151360678,-2.13594208575212,0.0,1.0070882689681002,0.0,1.0070882689681002
05/01/2009,872.739990234375,880.47998046875,866.0999755859375,877.52001953125,877.52001953125,5312170000,0.005396388659423046,0.3036813343277984,False,False,0.00010111634064968733,0.00021935853967369745,-0.05026398151360678,-2.104147333934362,0.0,1.0071901020485694,0.0,1.0071901020485694
05/04/2009,879.2100219726562,907.8499755859375,879.2100219726562,907.239990234375,907.239990234375,7038840000,0.03386813980494785,0.45339898227746145,False,False,0.00010033615480509184,0.00021857835382910196,-0.05026398151360678,-2.0036492335618257,0.0,1.0072911596305667,0.0,1.0072911596305667
05/05/2009,906.0999755859375,907.7000122070312,897.3400268554688,903.7999877929688,903.7999877929688,6882860000,-0.0037917226736418064,0.5615990584257231,False,False,9.994600504481532e-05,0.00021818820406882544,-0.05026398151360678,-2.018296617536607,0.0,1.0073918343578887,0.0,1.0073918343578887
05/06/2009,903.9500122070312,920.280029296875,903.9500122070312,919.530029296875,919.530029296875,8555040000,0.01740433914180306,0.6745513583673388,False,False,9.799468756721552e-05,0.00021623688659122564,-0.05026398151360678,-1.9163402017731852,0.0,1.0074905534059544,0.0,1.0074905534059544
05/07/2009,919.5800170898438,929.5800170898438,901.3599853515625,907.3900146484375,907.3900146484375,9120100000,-0.013202412386380091,0.6809663517808711,False,False,9.838502691095208e-05,0.0002166272259349622,-0.05026398151360678,-1.982544880473838,0.0,1.0075896753911637,0.0,1.0075896753911637
05/08/2009,909.030029296875,930.1699829101562,909.030029296875,929.22998046875,929.22998046875,8163280000,0.024068995104353563,0.7207769961781313,False,False,9.916559181122331e-05,0.00021740779083523343,-0.05026398151360678,-1.9163943437496307,0.0,1.0076895936176267,0.0,1.0076895936176267
05/11/2009,922.989990234375,922.989990234375,908.6799926757812,909.239990234375,909.239990234375,6150600000,-0.02151242496964101,0.6479207863660476,False,False,9.565185453208613e-05,0.00021389405355609625,-0.05026398151360678,-1.986190954375573,0.0,1.0077859809960488,0.0,1.0077859809960488
05/12/2009,910.52001953125,915.5700073242188,896.4600219726562,908.3499755859375,908.3499755859375,6871750000,-0.0009788555914792552,0.533467551603344,False,False,9.487060640056555e-05,0.00021311280542457567,-0.05026398151360678,-2.0249323752284205,0.0,1.007881590263188,0.0,1.007881590263188
05/13/2009,905.4000244140625,905.4000244140625,882.7999877929688,883.9199829101562,883.9199829101562,7091820000,-0.02689491201893024,0.3159175305104316,False,False,9.252594981701279e-05,0.0002107681488410229,-0.05026398151360678,-2.123977929641014,0.0,1.00797484546463,0.0,1.00797484546463
05/14/2009,884.239990234375,898.3599853515625,882.52001953125,893.0700073242188,893.0700073242188,6134870000,0.010351643351174777,0.15144673458769636,False,False,9.135310805219454e-05,0.00020959530707620466,-0.05026398151360678,-2.0538251571832498,0.0,1.0080669270996017,0.0,1.0080669270996017
05/15/2009,892.760009765625,896.969970703125,878.9400024414062,882.8800048828125,882.8800048828125,5439720000,-0.01141008247711417,-0.00231880815279067,True,False,8.939761038329053e-05,0.00020763980940730065,-0.05026398151360678,-2.119678883688199,0.0,1.0081570458739908,0.0,1.0081570458739908
05/18/2009,886.0700073242188,910.0,886.0700073242188,909.7100219726562,909.7100219726562,5702150000,0.030389200051489373,-0.0025441121512243675,False,False,8.978878609111618e-05,0.0002080309851151263,-0.05026398151360678,-1.9448648273472742,0.0,1.0082475670713291,0.0,1.0082475670713291
05/19/2009,909.6699829101562,916.3900146484375,905.219970703125,908.1300048828125,908.1300048828125,6616270000,-0.0017368359715522752,0.036300499608520324,False,True,8.978878609111618e-05,0.0002080309851151263,-0.05026398151360678,-1.9242948434957077,0.0,1.0083380963964559,0.0,1.0083380963964559
05/20/2009,908.6199951171875,924.5999755859375,901.3699951171875,903.469970703125,903.469970703125,8205060000,-0.005131461524926495,0.056084087785141915,False,False,8.74411601670122e-05,0.00020568335919102232,-0.05026398151360678,-1.9498544310143935,0.0,1.0084262666494455,0.0,1.0084262666494455
05/21/2009,900.4199829101562,900.4199829101562,879.6099853515625,888.3300170898438,888.3300170898438,6019840000,-0.016757561517510733,0.0006695020331275246,False,False,9.291682097734011e-05,0.00021115902000135023,-0.05026398151360678,-2.0260402958464754,0.0,1.0085199664123325,0.0,1.0085199664123325
05/22/2009,888.6799926757812,896.6500244140625,883.75,887.0,887.0,5155320000,-0.00149721056843366,-0.06812691861673956,True,False,9.330765410231479e-05,0.0002115498531263249,-0.05026398151360678,-1.9279954495370517,0.0,1.0086140690445138,0.0,1.0086140690445138
05/26/2009,887.0,911.760009765625,881.4600219726562,910.3300170898438,910.3300170898438,5667050000,0.02630216131887675,-0.024513024748626426,False,False,9.369844919993042e-05,0.00021194064822394054,-0.05026398151360678,-1.8259301295150285,0.0,1.0087085746186244,0.0,1.0087085746186244
05/27/2009,909.9500122070312,913.8400268554688,891.8699951171875,893.0599975585938,893.0599975585938,5698800000,-0.018971163431981575,-0.029080378312170342,False,False,9.643295073091807e-05,0.00021467514975492819,-0.05026398151360678,-1.9481204768822238,0.0,1.0088058473629025,0.0,1.0088058473629025
05/28/2009,892.9600219726562,909.4500122070312,887.5999755859375,906.8300170898438,906.8300170898438,5738980000,0.015418918738823617,0.011069288002386745,False,True,9.643295073091807e-05,0.00021467514975492819,-0.05026398151360678,-1.869262301714536,0.0,1.0089031294874782,0.0,1.0089031294874782
05/29/2009,907.02001953125,920.02001953125,903.5599975585938,919.1400146484375,919.1400146484375,6050420000,0.013574757481119137,0.1043831189798855,False,False,9.017992370452532e-05,0.00020842212272853544,-0.05026398151360678,-1.7944823299119634,0.0,1.0089941122947206,0.0,1.0089941122947206
06/01/2009,923.260009765625,947.77001953125,923.260009765625,942.8699951171875,942.8699951171875,6370440000,0.025817590454732198,0.2828923650487166,False,False,9.487060640056555e-05,0.00021311280542457567,-0.05026398151360678,-1.7472207512081266,0.0,1.0090898361780085,0.0,1.0090898361780085
06/02/2009,942.8699951171875,949.3800048828125,938.4600219726562,944.739990234375,944.739990234375,5987340000,0.0019833011198484574,0.4364922186550642,False,False,9.096208467762601e-05,0.00020920428370163613,-0.05026398151360678,-1.7480282622114847,0.0,1.0091816250931342,0.0,1.0091816250931342
