Date,Price,Open,High,Low,Change %,Change,trix,buy_signal,sell_signal,rf,VaR,kelly,kelly_ratio,portfolio,equity,cash
03/06/2009,683.38,684.04,699.09,666.79,0.12%,0.0012,-1.2791155967695078,False,False,9.760431028493777e-05,-0.09029999999999999,-3.2033286763381232,0.0,1.0036536489181442,0.0,1.0036536489181442
03/09/2009,676.53,680.76,695.27,672.88,-1.00%,-0.01,-1.263280945698695,False,False,0.00010228633533659881,-0.09029999999999999,-3.3843637670927698,0.0,1.0037563089718393,0.0,1.0037563089718393
03/10/2009,719.6,679.28,719.6,679.28,6.37%,0.0637,-0.981205814287939,False,False,0.00010501499826509608,-0.09029999999999999,-3.054231170943006,0.0,1.0038617184388845,0.0,1.0038617184388845
03/11/2009,721.36,719.59,731.92,713.85,0.24%,0.0024,-0.642659053970199,False,False,0.00010306614249411261,-0.09029999999999999,-3.108582140437931,0.0,1.0039651825938014,0.0,1.0039651825938014
03/12/2009,750.74,720.89,752.63,714.76,4.07%,0.0407,-0.1972653218870596,False,False,9.721389505634725e-05,-0.09029999999999999,-2.7561231581159515,0.0,1.0040627819597023,0.0,1.0040627819597023
03/13/2009,756.55,751.97,758.29,742.46,0.77%,0.0077,0.20282358070544992,False,True,9.760431028493777e-05,-0.09029999999999999,-2.7218631922466425,0.0,1.0041607828150183,0.0,1.0041607828150183
03/16/2009,753.89,758.84,774.53,753.37,-0.35%,-0.0034999999999999996,0.46244085234500587,False,False,9.877532832303082e-05,-0.09029999999999999,-2.7379540639952364,0.0,1.0042599691260299,0.0,1.0042599691260299
03/17/2009,778.12,753.88,778.12,749.93,3.21%,0.0321,0.7185038312938024,False,False,9.994600504481532e-05,-0.09029999999999999,-2.4964041662992367,0.0,1.0043603408979704,0.0,1.0043603408979704
03/18/2009,794.35,776.01,803.04,765.64,2.09%,0.0209,0.9595882343631413,False,False,8.274178768430396e-05,-0.09029999999999999,-2.2997044133567432,0.0,1.0044434434680556,0.0,1.0044434434680556
03/19/2009,784.04,797.92,803.24,781.82,-1.30%,-0.013000000000000001,1.0407532006155544,False,False,8.234992500244509e-05,-0.09029999999999999,-2.3726278367862967,0.0,1.0045261593102943,0.0,1.0045261593102943
03/20/2009,768.54,784.58,788.91,766.2,-1.98%,-0.019799999999999998,0.9353954056846636,False,False,8.47005278128421e-05,-0.09029999999999999,-2.586244199698778,0.0,1.0046112432061898,0.0,1.0046112432061898
03/23/2009,822.92,772.31,823.37,772.31,7.08%,0.0708,1.0388064342912662,False,False,8.391714638755765e-05,-0.09029999999999999,-2.202373995621903,0.0,1.0046955473149486,0.0,1.0046955473149486
03/24/2009,806.12,820.6,823.65,805.48,-2.04%,-0.0204,1.050063851374976,False,False,8.078209183959295e-05,-0.09029999999999999,-2.2901665535687026,0.0,1.0047767087229227,0.0,1.0047767087229227
03/25/2009,813.88,806.81,826.78,791.37,0.96%,0.0096,1.0283707567653735,False,False,8.430885619947759e-05,-0.09029999999999999,-2.3065404876772084,0.0,1.004861420297971,0.0,1.004861420297971
03/26/2009,832.86,814.06,832.98,814.06,2.33%,0.0233,1.0540830526865,False,False,7.921364641982898e-05,-0.09029999999999999,-2.1812064759478402,0.0,1.0049410190352195,0.0,1.0049410190352195
03/27/2009,815.94,828.68,828.68,813.43,-2.03%,-0.0203,0.9641586958071932,False,False,7.921364641982898e-05,-0.09029999999999999,-2.3223083981977495,0.0,1.0050206240777741,0.0,1.0050206240777741
03/30/2009,787.53,809.07,809.07,779.81,-3.48%,-0.0348,0.6940398649026238,False,False,7.842919396416903e-05,-0.09029999999999999,-2.4275086063715188,0.0,1.005099447035238,0.0,1.005099447035238
03/31/2009,797.87,790.88,810.48,790.88,1.31%,0.0131,0.4664430014206287,False,False,8.156608492315698e-05,-0.09029999999999999,-2.272160473687939,0.0,1.005181429062091,0.0,1.005181429062091
04/01/2009,811.08,793.59,813.62,783.32,1.66%,0.0166,0.355081249756524,False,False,7.921364641982898e-05,-0.09029999999999999,-2.2939450105930455,0.0,1.0052610531484005,0.0,1.0052610531484005
04/02/2009,834.38,814.53,845.61,814.53,2.87%,0.0287,0.40158132836380384,False,False,8.391714638755765e-05,-0.09029999999999999,-2.1461735967253794,0.0,1.0053454117873553,0.0,1.0053454117873553
04/03/2009,842.5,835.13,842.5,826.7,0.97%,0.0097,0.504163306297777,False,False,8.861514465463571e-05,-0.09029999999999999,-2.161619974249815,0.0,1.0054345006164487,0.0,1.0054345006164487
04/06/2009,835.48,839.75,839.75,822.79,-0.83%,-0.0083,0.5442250970134205,False,False,9.017992370452532e-05,-0.09029999999999999,-2.249347135087802,0.0,1.0055251706230042,0.0,1.0055251706230042
04/07/2009,815.55,834.12,834.12,814.53,-2.39%,-0.0239,0.4433724049052918,False,False,8.978878609111618e-05,-0.09029999999999999,-2.299897870342735,0.0,1.0056154555074586,0.0,1.0056154555074586
04/08/2009,825.16,816.76,828.42,814.84,1.18%,0.0118,0.35528611925100895,False,False,8.74411601670122e-05,-0.09029999999999999,-2.26080914141479,0.0,1.00570338768957,0.0,1.00570338768957
04/09/2009,856.56,829.29,856.91,829.29,3.81%,0.0381,0.42329997180042317,False,False,8.978878609111618e-05,-0.09029999999999999,-2.007967217306307,0.0,1.0057936885759184,0.0,1.0057936885759184
04/13/2009,858.73,855.33,864.31,845.35,0.25%,0.0025,0.5125745237482142,False,False,8.783252645860884e-05,-0.09029999999999999,-1.9875230879805568,0.0,1.0058820299766822,0.0,1.0058820299766822
04/14/2009,841.5,856.88,856.88,840.25,-2.01%,-0.020099999999999996,0.4871634952799725,False,False,8.783252645860884e-05,-0.09029999999999999,-2.1356601264758868,0.0,1.0059703791366943,0.0,1.0059703791366943
04/15/2009,852.06,839.44,852.93,835.58,1.25%,0.0125,0.46389030649260876,False,False,8.783252645860884e-05,-0.09029999999999999,-2.078534599272996,0.0,1.0060587360566364,0.0,1.0060587360566364
04/16/2009,865.3,854.54,870.35,847.04,1.55%,0.0155,0.48876163759203245,False,False,9.017992370452532e-05,-0.09029999999999999,-2.049553690490878,0.0,1.0061494623566962,0.0,1.0061494623566962
04/17/2009,869.6,865.18,875.63,860.87,0.50%,0.005,0.5214567444326933,False,False,9.447992534150629e-05,-0.09029999999999999,-2.0356011576776116,0.0,1.0062445232827821,0.0,1.0062445232827821
04/20/2009,832.39,868.27,868.27,832.39,-4.28%,-0.042800000000000005,0.36361735359042074,False,False,9.330765410231479e-05,-0.09029999999999999,-2.183702799404417,0.0,1.006338413598703,0.0,1.006338413598703
04/21/2009,850.08,831.25,850.09,826.83,2.13%,0.0213,0.25605395414656357,False,False,9.565185453208613e-05,-0.09029999999999999,-2.2266153539699522,0.0,1.0064346717342507,0.0,1.0064346717342507
04/22/2009,843.55,847.26,861.78,840.57,-0.77%,-0.0077,0.15308894099349915,False,False,9.565185453208613e-05,-0.09029999999999999,-2.287453592115734,0.0,1.0065309390770676,0.0,1.0065309390770676
04/23/2009,851.92,844.62,852.87,835.45,0.99%,0.009899999999999999,0.10925412737830754,False,False,9.057102323084543e-05,-0.09029999999999999,-2.204554492087212,0.0,1.0066221016141332,0.0,1.0066221016141332
04/24/2009,866.23,853.91,871.8,853.91,1.68%,0.0168,0.15274731207847633,False,False,9.096208467762601e-05,-0.09029999999999999,-2.148833198338605,0.0,1.0067136660589786,0.0,1.0067136660589786
04/27/2009,857.51,862.82,868.83,854.65,-1.01%,-0.0101,0.16683002427280666,False,False,8.900639657349885e-05,-0.09029999999999999,-2.165884405551212,0.0,1.0068032700147758,0.0,1.0068032700147758
04/28/2009,855.16,854.48,864.48,847.12,-0.27%,-0.0027,0.1520786081751166,False,False,9.17440933618785e-05,-0.09029999999999999,-2.1812197669380935,0.0,1.006895638267977,0.0,1.006895638267977
04/29/2009,873.64,856.85,882.06,856.85,2.16%,0.0216,0.2074521896754914,False,False,9.330765410231479e-05,-0.09029999999999999,-2.108410523703874,0.0,1.0069895893379097,0.0,1.0069895893379097
04/30/2009,872.81,876.59,888.7,868.51,-0.10%,-0.001,0.257567338197292,False,False,9.799468756721552e-05,-0.09029999999999999,-2.138341975782111,0.0,1.0070882689681002,0.0,1.0070882689681002
05/01/2009,877.52,872.74,880.48,866.1,0.54%,0.0054,0.30368116792206107,False,False,0.00010111634064968733,-0.09029999999999999,-2.1066334727806115,0.0,1.0071901020485694,0.0,1.0071901020485694
05/04/2009,907.24,879.21,907.85,879.21,3.39%,0.0339,0.4533988483013048,False,False,0.00010033615480509184,-0.09029999999999999,-2.00601705025283,0.0,1.0072911596305667,0.0,1.0072911596305667
05/05/2009,903.8,906.1,907.7,897.34,-0.38%,-0.0038,0.5615990058192553,False,False,9.994600504481532e-05,-0.09029999999999999,-2.02054642217291,0.0,1.0073918343578887,0.0,1.0073918343578887
05/06/2009,919.53,903.95,920.28,903.95,1.74%,0.0174,0.6745512039796158,False,False,9.799468756721552e-05,-0.09029999999999999,-1.9184048697683909,0.0,1.0074905534059544,0.0,1.0074905534059544
05/07/2009,907.39,919.58,929.58,901.36,-1.32%,-0.0132,0.6809661386326915,False,False,9.838502691095208e-05,-0.09029999999999999,-1.9845470940891807,0.0,1.0075896753911637,0.0,1.0075896753911637
05/08/2009,929.23,909.03,930.17,909.03,2.41%,0.0241,0.7207769050683263,False,False,9.916559181122331e-05,-0.09029999999999999,-1.9184268236444781,0.0,1.0076895936176267,0.0,1.0076895936176267
05/11/2009,909.24,922.99,922.99,908.68,-2.15%,-0.0215,0.6479207993956252,False,False,9.565185453208613e-05,-0.09029999999999999,-1.9882380327893854,0.0,1.0077859809960488,0.0,1.0077859809960488
05/12/2009,908.35,910.52,915.57,896.46,-0.10%,-0.001,0.5334676960798743,False,False,9.487060640056555e-05,-0.09029999999999999,-2.027087120282555,0.0,1.007881590263188,0.0,1.007881590263188
05/13/2009,883.92,905.4,905.4,882.8,-2.69%,-0.0269,0.315917743690028,False,False,9.252594981701279e-05,-0.09029999999999999,-2.1261949710929184,0.0,1.00797484546463,0.0,1.00797484546463
05/14/2009,893.07,884.24,898.36,882.52,1.04%,0.0104,0.151446872023918,False,False,9.135310805219454e-05,-0.09029999999999999,-2.0556486953093227,0.0,1.0080669270996017,0.0,1.0080669270996017
05/15/2009,882.88,892.76,896.97,878.94,-1.14%,-0.011399999999999999,-0.002318763717928343,True,False,8.939761038329053e-05,-0.09029999999999999,-2.1216598020362714,0.0,1.0081570458739908,0.0,1.0081570458739908
05/18/2009,909.71,886.07,910.0,886.07,3.04%,0.0304,-0.00254421430404597,False,False,8.978878609111618e-05,-0.09029999999999999,-1.946715798710349,0.0,1.0082475670713291,0.0,1.0082475670713291
05/19/2009,908.13,909.67,916.39,905.22,-0.17%,-0.0017000000000000001,0.03630034711338292,False,True,8.978878609111618e-05,-0.09029999999999999,-1.9258758304242733,0.0,1.0083380963964559,0.0,1.0083380963964559
05/20/2009,903.47,908.62,924.6,901.37,-0.51%,-0.0051,0.05608407316824609,False,False,8.74411601670122e-05,-0.09029999999999999,-1.951468912748733,0.0,1.0084262666494455,0.0,1.0084262666494455
05/21/2009,888.33,900.42,900.42,879.61,-1.68%,-0.0168,0.0006694548046477752,False,False,9.291682097734011e-05,-0.09029999999999999,-2.027616658946131,0.0,1.0085199664123325,0.0,1.0085199664123325
05/22/2009,887.0,888.68,896.65,883.75,-0.15%,-0.0015,-0.06812696839818697,True,False,9.330765410231479e-05,-0.09029999999999999,-1.9296534514608974,0.0,1.0086140690445138,0.0,1.0086140690445138
05/26/2009,910.33,887.0,911.76,881.46,2.63%,0.0263,-0.024513136235487645,False,False,9.369844919993042e-05,-0.09029999999999999,-1.8276058630685053,0.0,1.0087085746186244,0.0,1.0087085746186244
05/27/2009,893.06,909.95,913.84,891.87,-1.90%,-0.019,-0.02908046835446911,False,False,9.643295073091807e-05,-0.09029999999999999,-1.9498904212202843,0.0,1.0088058473629025,0.0,1.0088058473629025
05/28/2009,906.83,892.96,909.45,887.6,1.54%,0.0154,0.011069161350218635,False,True,9.643295073091807e-05,-0.09029999999999999,-1.8712976353043909,0.0,1.0089031294874782,0.0,1.0089031294874782
05/29/2009,919.14,907.02,920.02,903.56,1.36%,0.013600000000000001,0.10438296300484722,False,False,9.017992370452532e-05,-0.09029999999999999,-1.7963046917254097,0.0,1.0089941122947206,0.0,1.0089941122947206
06/01/2009,942.87,923.26,947.77,923.26,2.58%,0.0258,0.2828922764872189,False,False,9.487060640056555e-05,-0.09029999999999999,-1.749179838346471,0.0,1.0090898361780085,0.0,1.0090898361780085
06/02/2009,944.74,942.87,949.38,938.46,0.20%,0.002,0.43649223207238746,False,False,9.096208467762601e-05,-0.09029999999999999,-1.7498603392963836,0.0,1.0091816250931342,0.0,1.0091816250931342
06/03/2009,931.76,942.51,942.51,923.85,-1.37%,-0.0137,0.47231894687209214,False,False,9.252594981701279e-05,-0.09029999999999999,-1.7823181489100832,0.0,1.0092750005815339,0.0,1.0092750005815339
06/04/2009,942.46,932.49,942.47,929.32,1.15%,0.0115,0.48982031800119524,False,False,9.760431028493777e-05,-0.09029999999999999,-1.7932347958285424,0.0,1.0093735101718535,0.0,1.0093735101718535
06/05/2009,940.09,945.67,951.69,934.13,-0.25%,-0.0025,0.4690667756490286,False,False,9.760431028493777e-05,-0.09029999999999999,-1.6957786710843852,0.0,1.0094720293771338,0.0,1.0094720293771338
06/08/2009,939.14,938.12,946.33,926.44,-0.10%,-0.001,0.4210118771207574,False,False,9.877532832303082e-05,-0.09029999999999999,-1.705522339355951,0.0,1.0095717403082685,0.0,1.0095717403082685
06/09/2009,942.43,940.35,946.92,936.15,0.35%,0.0034999999999999996,0.3749501641456881,False,False,9.721389505634725e-05,-0.09029999999999999,-1.66639611596852,0.0,1.0096698847094827,0.0,1.0096698847094827
06/10/2009,939.15,942.73,949.77,927.97,-0.35%,-0.0034999999999999996,0.31431850655844273,False,False,9.721389505634725e-05,-0.09029999999999999,-1.7340197370503994,0.0,1.0097680386516965,0.0,1.0097680386516965
06/11/2009,944.89,939.04,956.23,939.04,0.61%,0.0060999999999999995,0.2764059326816929,False,False,9.682344187411651e-05,-0.09029999999999999,-1.5863079265824214,0.0,1.0098658078686933,0.0,1.0098658078686933
06/12/2009,946.21,943.44,946.3,935.66,0.14%,0.0014000000000000002,0.24993774400914387,False,False,9.721389505634725e-05,-0.09029999999999999,-1.5783402064838643,0.0,1.0099639808573604,0.0,1.0099639808573604
06/15/2009,923.72,942.45,942.45,919.65,-2.38%,-0.023799999999999998,0.1352174039170111,False,False,9.721389505634725e-05,-0.09029999999999999,-1.6168059810254702,0.0,1.0100621633898061,0.0,1.0100621633898061
06/16/2009,911.97,925.6,928.0,911.6,-1.27%,-0.0127,-0.02705913880417114,True,False,9.565185453208613e-05,-0.09029999999999999,-1.6253254506523627,0.0,1.0101587777089271,0.0,1.0101587777089271
06/17/2009,910.71,911.89,918.44,903.78,-0.14%,-0.0014000000000000002,-0.16542640225502922,False,False,9.760431028493777e-05,-0.09029999999999999,-1.7665387605103655,0.0,1.0102573735597038,0.0,1.0102573735597038
06/18/2009,918.37,910.86,921.93,907.94,0.84%,0.0084,-0.22478166329509736,False,False,9.955581738263497e-05,-0.09029999999999999,-1.7027075102272833,0.0,1.0103579505582954,0.0,1.0103579505582954
06/19/2009,921.23,919.96,927.09,915.8,0.31%,0.0031,-0.22582567565273395,False,False,9.604242161942445e-05,-0.09029999999999999,-1.6273299486066228,0.0,1.0104549877825695,0.0,1.0104549877825695
06/22/2009,893.04,918.13,918.13,893.04,-3.06%,-0.030600000000000002,-0.31324962609229157,False,False,9.369844919993042e-05,-0.09029999999999999,-1.7712512166949306,0.0,1.010549665847911,0.0,1.010549665847911
06/23/2009,895.1,893.46,898.69,888.86,0.23%,0.0023,-0.3846168038817711,False,False,8.978878609111618e-05,-0.09029999999999999,-1.681341263893301,0.0,1.0106404018756923,0.0,1.0106404018756923
06/24/2009,900.94,896.31,910.85,896.31,0.65%,0.006500000000000001,-0.3957081503338013,False,False,9.135310805219454e-05,-0.09029999999999999,-1.6752428858415578,0.0,1.0107327270175268,0.0,1.0107327270175268
06/25/2009,920.26,899.45,921.42,896.27,2.14%,0.021400000000000002,-0.29372244056815133,False,False,8.900639657349885e-05,-0.09029999999999999,-1.5089699505131349,0.0,1.0108226886954574,0.0,1.0108226886954574
06/26/2009,918.9,918.84,922.0,913.03,-0.15%,-0.0015,-0.17859606897282537,False,False,8.822385461870752e-05,-0.09029999999999999,-1.5888485445664626,0.0,1.0109118673693902,0.0,1.0109118673693902
06/29/2009,927.23,919.86,927.99,916.18,0.91%,0.0091,-0.04890035503398364,False,False,8.783252645860884e-05,-0.09029999999999999,-1.4516992732663287,0.0,1.0110006583127282,0.0,1.0110006583127282
06/30/2009,919.32,927.15,930.01,912.86,-0.85%,-0.0085,0.021307216522404467,False,True,8.50921612347566e-05,-0.09029999999999999,-1.5491021305860315,0.0,1.0110866865437538,0.0,1.0110866865437538
07/01/2009,923.33,920.82,931.92,920.82,0.44%,0.0044,0.071031862153094,False,False,8.626683242751731e-05,-0.09029999999999999,-1.6615755573742699,0.0,1.0111739097895116,0.0,1.0111739097895116
07/02/2009,896.42,921.24,921.24,896.42,-2.91%,-0.0291,-0.009772473566734836,True,False,8.822385461870752e-05,-0.09029999999999999,-1.7869936450491999,0.0,1.0112631194495232,0.0,1.0112631194495232
07/06/2009,898.72,894.27,898.72,886.36,0.26%,0.0026,-0.09858401718293877,False,False,9.017992370452532e-05,-0.09029999999999999,-1.8133127169883914,0.0,1.0113543150804802,0.0,1.0113543150804802
07/07/2009,881.03,898.6,898.6,879.93,-1.97%,-0.0197,-0.23490985560485575,False,False,8.900639657349885e-05,-0.09029999999999999,-1.8682183913524382,0.0,1.0114443320837245,0.0,1.0114443320837245
07/08/2009,879.56,881.9,886.8,869.32,-0.17%,-0.0017000000000000001,-0.34791421593768707,False,False,8.783252645860884e-05,-0.09029999999999999,-1.8457418100263583,0.0,1.0115331697947836,0.0,1.0115331697947836
07/09/2009,882.68,881.28,887.86,878.45,0.35%,0.0034999999999999996,-0.3999109224102464,False,False,9.330765410231479e-05,-0.09029999999999999,-1.9076199921575658,0.0,1.0116275535819037,0.0,1.0116275535819037
07/10/2009,879.13,880.03,883.57,872.81,-0.40%,-0.004,-0.42047046792628784,False,False,9.135310805219454e-05,-0.09029999999999999,-1.9883798831181743,0.0,1.0117199689031147,0.0,1.0117199689031147
07/13/2009,901.05,879.57,901.05,875.32,2.49%,0.024900000000000002,-0.3211409297391624,False,False,9.369844919993042e-05,-0.09029999999999999,-1.8716371257017337,0.0,1.0118147654952254,0.0,1.0118147654952254
07/14/2009,905.84,900.77,905.84,896.5,0.53%,0.0053,-0.17966006361519912,False,False,9.447992534150629e-05,-0.09029999999999999,-1.8827253516611167,0.0,1.0119103616787288,0.0,1.0119103616787288
07/15/2009,932.68,910.15,933.95,910.15,2.96%,0.0296,0.05543184103977259,False,True,9.447992534150629e-05,-0.09029999999999999,-1.6437949916653036,0.0,1.0120059668941526,0.0,1.0120059668941526
07/16/2009,940.74,930.17,943.96,927.45,0.86%,0.0086,0.288322635445031,False,False,9.252594981701279e-05,-0.09029999999999999,-1.629388897827101,0.0,1.0120996037074599,0.0,1.0120996037074599
07/17/2009,940.38,940.56,941.89,934.65,-0.04%,-0.0004,0.44670499135150354,False,False,9.291682097734011e-05,-0.09029999999999999,-1.6369719162803242,0.0,1.0121936447851487,0.0,1.0121936447851487
07/20/2009,951.13,942.07,951.62,940.99,1.14%,0.011399999999999999,0.5681395549493155,False,False,8.978878609111618e-05,-0.09029999999999999,-1.5237311515049425,0.0,1.0122845284238031,0.0,1.0122845284238031
